zone_id,target_period_start,fold,modelo,y_real,y_pred
portoviejo,2011-12-01,3,SVM_RBF,Baja,Baja
puyo,2011-12-01,3,SVM_RBF,Alta,Alta
quito,2011-12-01,3,SVM_RBF,Media,Alta
riobamba,2011-12-01,3,SVM_RBF,Alta,Media
salinas,2011-12-01,3,SVM_RBF,Baja,Baja
tena,2011-12-01,3,SVM_RBF,Alta,Alta
babahoyo,2012-01-01,3,SVM_RBF,Alta,Alta
cuenca,2012-01-01,3,SVM_RBF,Alta,Media
esmeraldas,2012-01-01,3,SVM_RBF,Alta,Alta
guayaquil,2012-01-01,3,SVM_RBF,Alta,Alta
loja,2012-01-01,3,SVM_RBF,Alta,Media
machala,2012-01-01,3,SVM_RBF,Alta,Media
portoviejo,2012-01-01,3,SVM_RBF,Alta,Alta
puyo,2012-01-01,3,SVM_RBF,Alta,Alta
quito,2012-01-01,3,SVM_RBF,Alta,Alta
riobamba,2012-01-01,3,SVM_RBF,Media,Media
salinas,2012-01-01,3,SVM_RBF,Media,Baja
tena,2012-01-01,3,SVM_RBF,Alta,Alta
babahoyo,2012-02-01,3,SVM_RBF,Alta,Alta
cuenca,2012-02-01,3,SVM_RBF,Alta,Media
esmeraldas,2012-02-01,3,SVM_RBF,Alta,Alta
guayaquil,2012-02-01,3,SVM_RBF,Alta,Alta
loja,2012-02-01,3,SVM_RBF,Alta,Media
machala,2012-02-01,3,SVM_RBF,Alta,Alta
portoviejo,2012-02-01,3,SVM_RBF,Alta,Alta
puyo,2012-02-01,3,SVM_RBF,Alta,Alta
quito,2012-02-01,3,SVM_RBF,Alta,Alta
riobamba,2012-02-01,3,SVM_RBF,Media,Media
salinas,2012-02-01,3,SVM_RBF,Alta,Media
tena,2012-02-01,3,SVM_RBF,Alta,Alta
babahoyo,2012-03-01,3,SVM_RBF,Alta,Alta
cuenca,2012-03-01,3,SVM_RBF,Media,Media
esmeraldas,2012-03-01,3,SVM_RBF,Alta,Alta
guayaquil,2012-03-01,3,SVM_RBF,Alta,Alta
loja,2012-03-01,3,SVM_RBF,Alta,Media
machala,2012-03-01,3,SVM_RBF,Alta,Alta
portoviejo,2012-03-01,3,SVM_RBF,Alta,Alta
puyo,2012-03-01,3,SVM_RBF,Media,Alta
quito,2012-03-01,3,SVM_RBF,Alta,Alta
riobamba,2012-03-01,3,SVM_RBF,Alta,Media
salinas,2012-03-01,3,SVM_RBF,Media,Alta
tena,2012-03-01,3,SVM_RBF,Alta,Alta
babahoyo,2012-04-01,3,SVM_RBF,Alta,Alta
cuenca,2012-04-01,3,SVM_RBF,Media,Media
esmeraldas,2012-04-01,3,SVM_RBF,Alta,Alta
guayaquil,2012-04-01,3,SVM_RBF,Alta,Alta
loja,2012-04-01,3,SVM_RBF,Media,Media
machala,2012-04-01,3,SVM_RBF,Alta,Alta
portoviejo,2012-04-01,3,SVM_RBF,Alta,Alta
puyo,2012-04-01,3,SVM_RBF,Alta,Alta
quito,2012-04-01,3,SVM_RBF,Alta,Alta
riobamba,2012-04-01,3,SVM_RBF,Media,Media
salinas,2012-04-01,3,SVM_RBF,Media,Baja
tena,2012-04-01,3,SVM_RBF,Alta,Alta
babahoyo,2012-05-01,3,SVM_RBF,Alta,Alta
cuenca,2012-05-01,3,SVM_RBF,Baja,Media
esmeraldas,2012-05-01,3,SVM_RBF,Alta,Alta
guayaquil,2012-05-01,3,SVM_RBF,Alta,Alta
loja,2012-05-01,3,SVM_RBF,Baja,Media
machala,2012-05-01,3,SVM_RBF,Media,Media
portoviejo,2012-05-01,3,SVM_RBF,Media,Media
puyo,2012-05-01,3,SVM_RBF,Alta,Alta
quito,2012-05-01,3,SVM_RBF,Alta,Alta
riobamba,2012-05-01,3,SVM_RBF,Media,Media
salinas,2012-05-01,3,SVM_RBF,Baja,Baja
tena,2012-05-01,3,SVM_RBF,Alta,Alta
babahoyo,2012-06-01,3,SVM_RBF,Alta,Alta
cuenca,2012-06-01,3,SVM_RBF,Baja,Baja
esmeraldas,2012-06-01,3,SVM_RBF,Media,Alta
guayaquil,2012-06-01,3,SVM_RBF,Alta,Alta
loja,2012-06-01,3,SVM_RBF,Baja,Baja
machala,2012-06-01,3,SVM_RBF,Baja,Baja
portoviejo,2012-06-01,3,SVM_RBF,Baja,Media
puyo,2012-06-01,3,SVM_RBF,Media,Media
quito,2012-06-01,3,SVM_RBF,Media,Media
riobamba,2012-06-01,3,SVM_RBF,Baja,Media
salinas,2012-06-01,3,SVM_RBF,Baja,Baja
tena,2012-06-01,3,SVM_RBF,Media,Media
babahoyo,2012-07-01,3,SVM_RBF,Media,Alta
cuenca,2012-07-01,3,SVM_RBF,Baja,Baja
esmeraldas,2012-07-01,3,SVM_RBF,Baja,Baja
guayaquil,2012-07-01,3,SVM_RBF,Media,Media
loja,2012-07-01,3,SVM_RBF,Baja,Baja
machala,2012-07-01,3,SVM_RBF,Baja,Baja
portoviejo,2012-07-01,3,SVM_RBF,Baja,Baja
puyo,2012-07-01,3,SVM_RBF,Alta,Media
quito,2012-07-01,3,SVM_RBF,Baja,Media
riobamba,2012-07-01,3,SVM_RBF,Baja,Baja
salinas,2012-07-01,3,SVM_RBF,Baja,Baja
tena,2012-07-01,3,SVM_RBF,Alta,Media
babahoyo,2012-08-01,3,SVM_RBF,Media,Media
cuenca,2012-08-01,3,SVM_RBF,Media,Baja
esmeraldas,2012-08-01,3,SVM_RBF,Baja,Baja
guayaquil,2012-08-01,3,SVM_RBF,Media,Media
loja,2012-08-01,3,SVM_RBF,Baja,Baja
machala,2012-08-01,3,SVM_RBF,Baja,Baja
portoviejo,2012-08-01,3,SVM_RBF,Baja,Baja
puyo,2012-08-01,3,SVM_RBF,Alta,Media
quito,2012-08-01,3,SVM_RBF,Baja,Media
riobamba,2012-08-01,3,SVM_RBF,Baja,Baja
salinas,2012-08-01,3,SVM_RBF,Baja,Baja
tena,2012-08-01,3,SVM_RBF,Alta,Media
babahoyo,2012-09-01,3,SVM_RBF,Media,Media
cuenca,2012-09-01,3,SVM_RBF,Baja,Baja
esmeraldas,2012-09-01,3,SVM_RBF,Baja,Baja
guayaquil,2012-09-01,3,SVM_RBF,Media,Media
loja,2012-09-01,3,SVM_RBF,Baja,Baja
machala,2012-09-01,3,SVM_RBF,Baja,Baja
portoviejo,2012-09-01,3,SVM_RBF,Baja,Baja
puyo,2012-09-01,3,SVM_RBF,Media,Media
quito,2012-09-01,3,SVM_RBF,Media,Media
riobamba,2012-09-01,3,SVM_RBF,Baja,Baja
salinas,2012-09-01,3,SVM_RBF,Baja,Baja
tena,2012-09-01,3,SVM_RBF,Media,Media
babahoyo,2012-10-01,3,SVM_RBF,Baja,Media
cuenca,2012-10-01,3,SVM_RBF,Media,Media
esmeraldas,2012-10-01,3,SVM_RBF,Baja,Baja
guayaquil,2012-10-01,3,SVM_RBF,Baja,Baja
loja,2012-10-01,3,SVM_RBF,Alta,Media
machala,2012-10-01,3,SVM_RBF,Baja,Baja
portoviejo,2012-10-01,3,SVM_RBF,Baja,Baja
puyo,2012-10-01,3,SVM_RBF,Alta,Media
quito,2012-10-01,3,SVM_RBF,Alta,Alta
riobamba,2012-10-01,3,SVM_RBF,Alta,Media
salinas,2012-10-01,3,SVM_RBF,Baja,Baja
tena,2012-10-01,3,SVM_RBF,Alta,Alta
babahoyo,2012-11-01,3,SVM_RBF,Media,Media
cuenca,2012-11-01,3,SVM_RBF,Media,Media
esmeraldas,2012-11-01,3,SVM_RBF,Media,Baja
guayaquil,2012-11-01,3,SVM_RBF,Baja,Baja
loja,2012-11-01,3,SVM_RBF,Media,Media
machala,2012-11-01,3,SVM_RBF,Baja,Baja
portoviejo,2012-11-01,3,SVM_RBF,Baja,Baja
puyo,2012-11-01,3,SVM_RBF,Alta,Alta
quito,2012-11-01,3,SVM_RBF,Alta,Alta
riobamba,2012-11-01,3,SVM_RBF,Media,Media
salinas,2012-11-01,3,SVM_RBF,Baja,Baja
tena,2012-11-01,3,SVM_RBF,Alta,Alta
babahoyo,2012-12-01,3,SVM_RBF,Media,Alta
cuenca,2012-12-01,3,SVM_RBF,Media,Media
esmeraldas,2012-12-01,3,SVM_RBF,Baja,Media
guayaquil,2012-12-01,3,SVM_RBF,Baja,Baja
loja,2012-12-01,3,SVM_RBF,Baja,Media
machala,2012-12-01,3,SVM_RBF,Baja,Baja
portoviejo,2012-12-01,3,SVM_RBF,Baja,Baja
puyo,2012-12-01,3,SVM_RBF,Alta,Alta
quito,2012-12-01,3,SVM_RBF,Alta,Alta
riobamba,2012-12-01,3,SVM_RBF,Media,Media
salinas,2012-12-01,3,SVM_RBF,Baja,Baja
tena,2012-12-01,3,SVM_RBF,Alta,Alta
babahoyo,2013-01-01,3,SVM_RBF,Alta,Alta
cuenca,2013-01-01,3,SVM_RBF,Media,Media
esmeraldas,2013-01-01,3,SVM_RBF,Alta,Alta
guayaquil,2013-01-01,3,SVM_RBF,Alta,Alta
loja,2013-01-01,3,SVM_RBF,Media,Media
machala,2013-01-01,3,SVM_RBF,Media,Media
portoviejo,2013-01-01,3,SVM_RBF,Media,Alta
puyo,2013-01-01,3,SVM_RBF,Media,Alta
quito,2013-01-01,3,SVM_RBF,Media,Alta
riobamba,2013-01-01,3,SVM_RBF,Media,Media
salinas,2013-01-01,3,SVM_RBF,Baja,Baja
tena,2013-01-01,3,SVM_RBF,Media,Alta
babahoyo,2013-02-01,3,SVM_RBF,Alta,Alta
cuenca,2013-02-01,3,SVM_RBF,Alta,Media
esmeraldas,2013-02-01,3,SVM_RBF,Alta,Alta
guayaquil,2013-02-01,3,SVM_RBF,Alta,Alta
loja,2013-02-01,3,SVM_RBF,Alta,Media
machala,2013-02-01,3,SVM_RBF,Media,Alta
portoviejo,2013-02-01,3,SVM_RBF,Alta,Alta
puyo,2013-02-01,3,SVM_RBF,Alta,Alta
quito,2013-02-01,3,SVM_RBF,Alta,Alta
riobamba,2013-02-01,3,SVM_RBF,Alta,Media
salinas,2013-02-01,3,SVM_RBF,Media,Media
tena,2013-02-01,3,SVM_RBF,Alta,Alta
babahoyo,2013-03-01,3,SVM_RBF,Alta,Alta
cuenca,2013-03-01,3,SVM_RBF,Media,Media
esmeraldas,2013-03-01,3,SVM_RBF,Alta,Alta
guayaquil,2013-03-01,3,SVM_RBF,Alta,Alta
loja,2013-03-01,3,SVM_RBF,Media,Media
machala,2013-03-01,3,SVM_RBF,Alta,Alta
portoviejo,2013-03-01,3,SVM_RBF,Alta,Alta
puyo,2013-03-01,3,SVM_RBF,Media,Alta
quito,2013-03-01,3,SVM_RBF,Alta,Alta
riobamba,2013-03-01,3,SVM_RBF,Media,Media
salinas,2013-03-01,3,SVM_RBF,Alta,Media
tena,2013-03-01,3,SVM_RBF,Alta,Alta
babahoyo,2013-04-01,3,SVM_RBF,Alta,Alta
cuenca,2013-04-01,3,SVM_RBF,Baja,Media
esmeraldas,2013-04-01,3,SVM_RBF,Alta,Alta
guayaquil,2013-04-01,3,SVM_RBF,Alta,Alta
loja,2013-04-01,3,SVM_RBF,Baja,Media
machala,2013-04-01,3,SVM_RBF,Alta,Alta
portoviejo,2013-04-01,3,SVM_RBF,Media,Alta
puyo,2013-04-01,3,SVM_RBF,Media,Alta
quito,2013-04-01,3,SVM_RBF,Alta,Alta
riobamba,2013-04-01,3,SVM_RBF,Media,Media
salinas,2013-04-01,3,SVM_RBF,Baja,Media
tena,2013-04-01,3,SVM_RBF,Alta,Alta
babahoyo,2013-05-01,3,SVM_RBF,Alta,Alta
cuenca,2013-05-01,3,SVM_RBF,Media,Baja
esmeraldas,2013-05-01,3,SVM_RBF,Alta,Alta
guayaquil,2013-05-01,3,SVM_RBF,Alta,Alta
loja,2013-05-01,3,SVM_RBF,Baja,Baja
machala,2013-05-01,3,SVM_RBF,Media,Media
portoviejo,2013-05-01,3,SVM_RBF,Baja,Media
puyo,2013-05-01,3,SVM_RBF,Media,Media
quito,2013-05-01,3,SVM_RBF,Alta,Alta
riobamba,2013-05-01,3,SVM_RBF,Media,Media
salinas,2013-05-01,3,SVM_RBF,Baja,Baja
tena,2013-05-01,3,SVM_RBF,Alta,Alta
babahoyo,2013-06-01,3,SVM_RBF,Baja,Alta
cuenca,2013-06-01,3,SVM_RBF,Baja,Baja
esmeraldas,2013-06-01,3,SVM_RBF,Baja,Baja
guayaquil,2013-06-01,3,SVM_RBF,Baja,Media
loja,2013-06-01,3,SVM_RBF,Baja,Baja
machala,2013-06-01,3,SVM_RBF,Baja,Baja
portoviejo,2013-06-01,3,SVM_RBF,Baja,Baja
puyo,2013-06-01,3,SVM_RBF,Media,Media
quito,2013-06-01,3,SVM_RBF,Media,Media
riobamba,2013-06-01,3,SVM_RBF,Baja,Media
salinas,2013-06-01,3,SVM_RBF,Baja,Baja
tena,2013-06-01,3,SVM_RBF,Alta,Alta
babahoyo,2013-07-01,3,SVM_RBF,Media,Media
cuenca,2013-07-01,3,SVM_RBF,Baja,Baja
esmeraldas,2013-07-01,3,SVM_RBF,Baja,Baja
guayaquil,2013-07-01,3,SVM_RBF,Baja,Baja
loja,2013-07-01,3,SVM_RBF,Media,Baja
machala,2013-07-01,3,SVM_RBF,Baja,Baja
portoviejo,2013-07-01,3,SVM_RBF,Baja,Baja
puyo,2013-07-01,3,SVM_RBF,Media,Media
quito,2013-07-01,3,SVM_RBF,Media,Media
riobamba,2013-07-01,3,SVM_RBF,Baja,Baja
salinas,2013-07-01,3,SVM_RBF,Baja,Baja
tena,2013-07-01,3,SVM_RBF,Alta,Alta
babahoyo,2013-08-01,3,SVM_RBF,Baja,Media
cuenca,2013-08-01,3,SVM_RBF,Baja,Baja
esmeraldas,2013-08-01,3,SVM_RBF,Baja,Baja
guayaquil,2013-08-01,3,SVM_RBF,Baja,Baja
loja,2013-08-01,3,SVM_RBF,Baja,Baja
machala,2013-08-01,3,SVM_RBF,Baja,Baja
portoviejo,2013-08-01,3,SVM_RBF,Baja,Baja
puyo,2013-08-01,3,SVM_RBF,Media,Media
quito,2013-08-01,3,SVM_RBF,Media,Media
riobamba,2013-08-01,3,SVM_RBF,Baja,Baja
salinas,2013-08-01,3,SVM_RBF,Baja,Baja
tena,2013-08-01,3,SVM_RBF,Alta,Alta
babahoyo,2013-09-01,3,SVM_RBF,Media,Media
cuenca,2013-09-01,3,SVM_RBF,Baja,Baja
esmeraldas,2013-09-01,3,SVM_RBF,Media,Baja
guayaquil,2013-09-01,3,SVM_RBF,Baja,Baja
loja,2013-09-01,3,SVM_RBF,Baja,Baja
machala,2013-09-01,3,SVM_RBF,Baja,Baja
portoviejo,2013-09-01,3,SVM_RBF,Baja,Baja
puyo,2013-09-01,3,SVM_RBF,Baja,Media
quito,2013-09-01,3,SVM_RBF,Alta,Media
riobamba,2013-09-01,3,SVM_RBF,Baja,Baja
salinas,2013-09-01,3,SVM_RBF,Baja,Baja
tena,2013-09-01,3,SVM_RBF,Media,Media
babahoyo,2013-10-01,3,SVM_RBF,Baja,Media
cuenca,2013-10-01,3,SVM_RBF,Media,Media
esmeraldas,2013-10-01,3,SVM_RBF,Baja,Baja
guayaquil,2013-10-01,3,SVM_RBF,Baja,Baja
loja,2013-10-01,3,SVM_RBF,Media,Media
machala,2013-10-01,3,SVM_RBF,Baja,Baja
portoviejo,2013-10-01,3,SVM_RBF,Baja,Baja
puyo,2013-10-01,3,SVM_RBF,Baja,Media
quito,2013-10-01,3,SVM_RBF,Alta,Alta
riobamba,2013-10-01,3,SVM_RBF,Media,Media
salinas,2013-10-01,3,SVM_RBF,Baja,Baja
tena,2013-10-01,3,SVM_RBF,Alta,Media
babahoyo,2013-11-01,3,SVM_RBF,Media,Media
cuenca,2013-11-01,3,SVM_RBF,Alta,Media
esmeraldas,2013-11-01,3,SVM_RBF,Baja,Baja
guayaquil,2013-11-01,3,SVM_RBF,Baja,Baja
loja,2013-11-01,3,SVM_RBF,Baja,Media
machala,2013-11-01,3,SVM_RBF,Baja,Baja
portoviejo,2013-11-01,3,SVM_RBF,Baja,Baja
puyo,2013-11-01,3,SVM_RBF,Alta,Media
quito,2013-11-01,3,SVM_RBF,Media,Alta
riobamba,2013-11-01,3,SVM_RBF,Media,Media
salinas,2013-11-01,3,SVM_RBF,Baja,Baja
tena,2013-11-01,3,SVM_RBF,Alta,Alta
babahoyo,2013-12-01,3,SVM_RBF,Media,Media
cuenca,2013-12-01,3,SVM_RBF,Alta,Media
esmeraldas,2013-12-01,3,SVM_RBF,Baja,Baja
guayaquil,2013-12-01,3,SVM_RBF,Baja,Baja
loja,2013-12-01,3,SVM_RBF,Baja,Media
machala,2013-12-01,3,SVM_RBF,Baja,Baja
portoviejo,2013-12-01,3,SVM_RBF,Baja,Baja
puyo,2013-12-01,3,SVM_RBF,Alta,Alta
quito,2013-12-01,3,SVM_RBF,Media,Alta
riobamba,2013-12-01,3,SVM_RBF,Media,Media
salinas,2013-12-01,3,SVM_RBF,Baja,Baja
tena,2013-12-01,3,SVM_RBF,Alta,Alta
babahoyo,2014-01-01,4,SVM_RBF,Alta,Alta
cuenca,2014-01-01,4,SVM_RBF,Alta,Media
esmeraldas,2014-01-01,4,SVM_RBF,Alta,Alta
guayaquil,2014-01-01,4,SVM_RBF,Alta,Alta
loja,2014-01-01,4,SVM_RBF,Media,Media
machala,2014-01-01,4,SVM_RBF,Media,Media
portoviejo,2014-01-01,4,SVM_RBF,Alta,Alta
puyo,2014-01-01,4,SVM_RBF,Alta,Alta
quito,2014-01-01,4,SVM_RBF,Alta,Alta
riobamba,2014-01-01,4,SVM_RBF,Media,Media
salinas,2014-01-01,4,SVM_RBF,Baja,Baja
tena,2014-01-01,4,SVM_RBF,Alta,Alta
babahoyo,2014-02-01,4,SVM_RBF,Alta,Alta
cuenca,2014-02-01,4,SVM_RBF,Media,Media
esmeraldas,2014-02-01,4,SVM_RBF,Alta,Alta
guayaquil,2014-02-01,4,SVM_RBF,Media,Alta
loja,2014-02-01,4,SVM_RBF,Media,Media
machala,2014-02-01,4,SVM_RBF,Baja,Media
portoviejo,2014-02-01,4,SVM_RBF,Media,Alta
puyo,2014-02-01,4,SVM_RBF,Alta,Alta
quito,2014-02-01,4,SVM_RBF,Alta,Alta
riobamba,2014-02-01,4,SVM_RBF,Media,Media
salinas,2014-02-01,4,SVM_RBF,Baja,Media
tena,2014-02-01,4,SVM_RBF,Alta,Alta
babahoyo,2014-03-01,4,SVM_RBF,Alta,Alta
cuenca,2014-03-01,4,SVM_RBF,Media,Media
esmeraldas,2014-03-01,4,SVM_RBF,Media,Alta
guayaquil,2014-03-01,4,SVM_RBF,Alta,Alta
loja,2014-03-01,4,SVM_RBF,Media,Media
machala,2014-03-01,4,SVM_RBF,Media,Media
portoviejo,2014-03-01,4,SVM_RBF,Media,Alta
puyo,2014-03-01,4,SVM_RBF,Alta,Alta
quito,2014-03-01,4,SVM_RBF,Alta,Alta
riobamba,2014-03-01,4,SVM_RBF,Alta,Media
salinas,2014-03-01,4,SVM_RBF,Baja,Baja
tena,2014-03-01,4,SVM_RBF,Alta,Alta
babahoyo,2014-04-01,4,SVM_RBF,Alta,Alta
cuenca,2014-04-01,4,SVM_RBF,Baja,Media
esmeraldas,2014-04-01,4,SVM_RBF,Alta,Alta
guayaquil,2014-04-01,4,SVM_RBF,Alta,Alta
loja,2014-04-01,4,SVM_RBF,Baja,Media
machala,2014-04-01,4,SVM_RBF,Media,Media
portoviejo,2014-04-01,4,SVM_RBF,Media,Media
puyo,2014-04-01,4,SVM_RBF,Media,Alta
quito,2014-04-01,4,SVM_RBF,Media,Alta
riobamba,2014-04-01,4,SVM_RBF,Media,Media
salinas,2014-04-01,4,SVM_RBF,Baja,Baja
tena,2014-04-01,4,SVM_RBF,Alta,Alta
babahoyo,2014-05-01,4,SVM_RBF,Alta,Alta
cuenca,2014-05-01,4,SVM_RBF,Alta,Baja
esmeraldas,2014-05-01,4,SVM_RBF,Media,Media
guayaquil,2014-05-01,4,SVM_RBF,Alta,Alta
loja,2014-05-01,4,SVM_RBF,Media,Baja
machala,2014-05-01,4,SVM_RBF,Alta,Baja
portoviejo,2014-05-01,4,SVM_RBF,Baja,Media
puyo,2014-05-01,4,SVM_RBF,Alta,Alta
quito,2014-05-01,4,SVM_RBF,Alta,Alta
riobamba,2014-05-01,4,SVM_RBF,Media,Media
salinas,2014-05-01,4,SVM_RBF,Baja,Baja
tena,2014-05-01,4,SVM_RBF,Alta,Alta
babahoyo,2014-06-01,4,SVM_RBF,Alta,Alta
cuenca,2014-06-01,4,SVM_RBF,Baja,Baja
esmeraldas,2014-06-01,4,SVM_RBF,Alta,Baja
guayaquil,2014-06-01,4,SVM_RBF,Media,Alta
loja,2014-06-01,4,SVM_RBF,Media,Baja
machala,2014-06-01,4,SVM_RBF,Baja,Media
portoviejo,2014-06-01,4,SVM_RBF,Baja,Baja
puyo,2014-06-01,4,SVM_RBF,Alta,Alta
quito,2014-06-01,4,SVM_RBF,Media,Media
riobamba,2014-06-01,4,SVM_RBF,Baja,Baja
salinas,2014-06-01,4,SVM_RBF,Baja,Baja
tena,2014-06-01,4,SVM_RBF,Alta,Alta
babahoyo,2014-07-01,4,SVM_RBF,Alta,Media
cuenca,2014-07-01,4,SVM_RBF,Baja,Baja
esmeraldas,2014-07-01,4,SVM_RBF,Media,Media
guayaquil,2014-07-01,4,SVM_RBF,Media,Media
loja,2014-07-01,4,SVM_RBF,Baja,Baja
machala,2014-07-01,4,SVM_RBF,Baja,Baja
portoviejo,2014-07-01,4,SVM_RBF,Baja,Baja
puyo,2014-07-01,4,SVM_RBF,Media,Media
quito,2014-07-01,4,SVM_RBF,Baja,Media
riobamba,2014-07-01,4,SVM_RBF,Baja,Baja
salinas,2014-07-01,4,SVM_RBF,Baja,Baja
tena,2014-07-01,4,SVM_RBF,Alta,Alta
babahoyo,2014-08-01,4,SVM_RBF,Alta,Media
cuenca,2014-08-01,4,SVM_RBF,Baja,Baja
esmeraldas,2014-08-01,4,SVM_RBF,Media,Baja
guayaquil,2014-08-01,4,SVM_RBF,Alta,Media
loja,2014-08-01,4,SVM_RBF,Baja,Baja
machala,2014-08-01,4,SVM_RBF,Baja,Baja
portoviejo,2014-08-01,4,SVM_RBF,Baja,Baja
puyo,2014-08-01,4,SVM_RBF,Media,Media
quito,2014-08-01,4,SVM_RBF,Baja,Media
riobamba,2014-08-01,4,SVM_RBF,Baja,Baja
salinas,2014-08-01,4,SVM_RBF,Baja,Baja
tena,2014-08-01,4,SVM_RBF,Media,Media
babahoyo,2014-09-01,4,SVM_RBF,Alta,Media
cuenca,2014-09-01,4,SVM_RBF,Baja,Baja
esmeraldas,2014-09-01,4,SVM_RBF,Media,Baja
guayaquil,2014-09-01,4,SVM_RBF,Media,Media
loja,2014-09-01,4,SVM_RBF,Baja,Baja
machala,2014-09-01,4,SVM_RBF,Baja,Baja
portoviejo,2014-09-01,4,SVM_RBF,Baja,Baja
puyo,2014-09-01,4,SVM_RBF,Baja,Media
quito,2014-09-01,4,SVM_RBF,Media,Media
riobamba,2014-09-01,4,SVM_RBF,Baja,Baja
salinas,2014-09-01,4,SVM_RBF,Baja,Baja
tena,2014-09-01,4,SVM_RBF,Baja,Media
babahoyo,2014-10-01,4,SVM_RBF,Alta,Media
cuenca,2014-10-01,4,SVM_RBF,Media,Media
esmeraldas,2014-10-01,4,SVM_RBF,Baja,Baja
guayaquil,2014-10-01,4,SVM_RBF,Media,Media
loja,2014-10-01,4,SVM_RBF,Baja,Baja
machala,2014-10-01,4,SVM_RBF,Baja,Baja
portoviejo,2014-10-01,4,SVM_RBF,Baja,Baja
puyo,2014-10-01,4,SVM_RBF,Media,Media
quito,2014-10-01,4,SVM_RBF,Alta,Alta
riobamba,2014-10-01,4,SVM_RBF,Media,Media
salinas,2014-10-01,4,SVM_RBF,Baja,Baja
tena,2014-10-01,4,SVM_RBF,Alta,Media
babahoyo,2014-11-01,4,SVM_RBF,Baja,Alta
cuenca,2014-11-01,4,SVM_RBF,Alta,Media
esmeraldas,2014-11-01,4,SVM_RBF,Baja,Baja
guayaquil,2014-11-01,4,SVM_RBF,Baja,Baja
loja,2014-11-01,4,SVM_RBF,Media,Media
machala,2014-11-01,4,SVM_RBF,Baja,Baja
portoviejo,2014-11-01,4,SVM_RBF,Baja,Baja
puyo,2014-11-01,4,SVM_RBF,Alta,Alta
quito,2014-11-01,4,SVM_RBF,Media,Alta
riobamba,2014-11-01,4,SVM_RBF,Media,Media
salinas,2014-11-01,4,SVM_RBF,Baja,Baja
tena,2014-11-01,4,SVM_RBF,Alta,Alta
babahoyo,2014-12-01,4,SVM_RBF,Alta,Media
cuenca,2014-12-01,4,SVM_RBF,Media,Media
esmeraldas,2014-12-01,4,SVM_RBF,Media,Baja
guayaquil,2014-12-01,4,SVM_RBF,Media,Baja
loja,2014-12-01,4,SVM_RBF,Media,Media
machala,2014-12-01,4,SVM_RBF,Media,Baja
portoviejo,2014-12-01,4,SVM_RBF,Baja,Baja
puyo,2014-12-01,4,SVM_RBF,Media,Alta
quito,2014-12-01,4,SVM_RBF,Alta,Alta
riobamba,2014-12-01,4,SVM_RBF,Media,Media
salinas,2014-12-01,4,SVM_RBF,Baja,Baja
tena,2014-12-01,4,SVM_RBF,Alta,Alta
babahoyo,2015-01-01,4,SVM_RBF,Alta,Alta
cuenca,2015-01-01,4,SVM_RBF,Alta,Media
esmeraldas,2015-01-01,4,SVM_RBF,Alta,Alta
guayaquil,2015-01-01,4,SVM_RBF,Alta,Alta
loja,2015-01-01,4,SVM_RBF,Media,Media
machala,2015-01-01,4,SVM_RBF,Alta,Media
portoviejo,2015-01-01,4,SVM_RBF,Media,Alta
puyo,2015-01-01,4,SVM_RBF,Media,Alta
quito,2015-01-01,4,SVM_RBF,Alta,Alta
riobamba,2015-01-01,4,SVM_RBF,Media,Media
salinas,2015-01-01,4,SVM_RBF,Baja,Baja
tena,2015-01-01,4,SVM_RBF,Alta,Alta
babahoyo,2015-02-01,4,SVM_RBF,Alta,Alta
cuenca,2015-02-01,4,SVM_RBF,Media,Media
esmeraldas,2015-02-01,4,SVM_RBF,Media,Alta
guayaquil,2015-02-01,4,SVM_RBF,Alta,Alta
loja,2015-02-01,4,SVM_RBF,Baja,Media
machala,2015-02-01,4,SVM_RBF,Media,Alta
portoviejo,2015-02-01,4,SVM_RBF,Baja,Alta
puyo,2015-02-01,4,SVM_RBF,Alta,Media
quito,2015-02-01,4,SVM_RBF,Media,Alta
riobamba,2015-02-01,4,SVM_RBF,Baja,Media
salinas,2015-02-01,4,SVM_RBF,Baja,Baja
tena,2015-02-01,4,SVM_RBF,Alta,Alta
babahoyo,2015-03-01,4,SVM_RBF,Alta,Alta
cuenca,2015-03-01,4,SVM_RBF,Alta,Media
esmeraldas,2015-03-01,4,SVM_RBF,Media,Alta
guayaquil,2015-03-01,4,SVM_RBF,Alta,Alta
loja,2015-03-01,4,SVM_RBF,Alta,Media
machala,2015-03-01,4,SVM_RBF,Alta,Media
portoviejo,2015-03-01,4,SVM_RBF,Alta,Media
puyo,2015-03-01,4,SVM_RBF,Alta,Alta
quito,2015-03-01,4,SVM_RBF,Alta,Alta
riobamba,2015-03-01,4,SVM_RBF,Alta,Media
salinas,2015-03-01,4,SVM_RBF,Media,Baja
tena,2015-03-01,4,SVM_RBF,Alta,Alta
babahoyo,2015-04-01,4,SVM_RBF,Alta,Alta
cuenca,2015-04-01,4,SVM_RBF,Media,Media
esmeraldas,2015-04-01,4,SVM_RBF,Alta,Alta
guayaquil,2015-04-01,4,SVM_RBF,Alta,Alta
loja,2015-04-01,4,SVM_RBF,Media,Media
machala,2015-04-01,4,SVM_RBF,Alta,Alta
portoviejo,2015-04-01,4,SVM_RBF,Media,Media
puyo,2015-04-01,4,SVM_RBF,Media,Media
