fase,modelo,config_id,macro_f1_cv_mean,macro_f1_cv_std,balanced_accuracy_cv_mean,recall_alta_cv_mean,seconds,params
A,XGBoost,15,0.34072631834571543,0.04896447335510094,0.34207007448877036,0.31676072102805,41.398188799998024,"{""subsample"": 1.0, ""reg_lambda"": 0.1, ""reg_alpha"": 0.5, ""n_estimators"": 300, ""min_child_weight"": 5, ""max_depth"": 8, ""learning_rate"": 0.01, ""gamma"": 0.25, ""colsample_bytree"": 0.55}"
A,XGBoost,24,0.3400126048198981,0.026834222462498624,0.3416784276288233,0.3019695439654798,14.710989200000768,"{""subsample"": 0.65, ""reg_lambda"": 10.0, ""reg_alpha"": 0.05, ""n_estimators"": 800, ""min_child_weight"": 5, ""max_depth"": 2, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.85}"
A,XGBoost,18,0.33915116905426973,0.02584105508992603,0.3416952318574438,0.3024000459538956,12.886533099997905,"{""subsample"": 0.75, ""reg_lambda"": 10.0, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 2, ""max_depth"": 5, ""learning_rate"": 0.01, ""gamma"": 0.5, ""colsample_bytree"": 0.85}"
A,XGBoost,13,0.3386034593004313,0.04154897377793141,0.34048739316635057,0.3122865920111348,24.73117720001028,"{""subsample"": 1.0, ""reg_lambda"": 10.0, ""reg_alpha"": 0.01, ""n_estimators"": 300, ""min_child_weight"": 3, ""max_depth"": 8, ""learning_rate"": 0.03, ""gamma"": 1.0, ""colsample_bytree"": 1.0}"
A,XGBoost,14,0.33859084136243,0.027670846469264335,0.3407556239886498,0.3004674053274189,32.60686960000021,"{""subsample"": 1.0, ""reg_lambda"": 5.0, ""reg_alpha"": 0.0, ""n_estimators"": 450, ""min_child_weight"": 2, ""max_depth"": 8, ""learning_rate"": 0.02, ""gamma"": 1.0, ""colsample_bytree"": 0.55}"
A,XGBoost,5,0.3367497350289292,0.03134673112315418,0.3390726984989133,0.31860701389376034,10.232421699998667,"{""subsample"": 0.65, ""reg_lambda"": 0.5, ""reg_alpha"": 0.0, ""n_estimators"": 200, ""min_child_weight"": 5, ""max_depth"": 5, ""learning_rate"": 0.03, ""gamma"": 1.0, ""colsample_bytree"": 1.0}"
A,XGBoost,21,0.3365653594880718,0.024943425590708695,0.3403450272137168,0.298150725995612,12.848543999993126,"{""subsample"": 0.75, ""reg_lambda"": 5.0, ""reg_alpha"": 0.01, ""n_estimators"": 800, ""min_child_weight"": 3, ""max_depth"": 2, ""learning_rate"": 0.02, ""gamma"": 1.0, ""colsample_bytree"": 0.55}"
A,XGBoost,25,0.33595098832130743,0.03035825318642585,0.33769116136667254,0.3063793999332496,61.88078170000517,"{""subsample"": 0.75, ""reg_lambda"": 0.5, ""reg_alpha"": 0.05, ""n_estimators"": 800, ""min_child_weight"": 3, ""max_depth"": 6, ""learning_rate"": 0.01, ""gamma"": 0.5, ""colsample_bytree"": 0.7}"
A,XGBoost,1,0.33575845729711445,0.013518394645277983,0.33810920598847993,0.3316610931027278,59.03199580000364,"{""subsample"": 0.75, ""reg_lambda"": 5.0, ""reg_alpha"": 0.5, ""n_estimators"": 800, ""min_child_weight"": 5, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.1, ""colsample_bytree"": 0.7}"
A,XGBoost,27,0.33271294907988375,0.030857061410015946,0.335101659739486,0.30963993859681377,42.15546899999026,"{""subsample"": 0.85, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 300, ""min_child_weight"": 2, ""max_depth"": 8, ""learning_rate"": 0.05, ""gamma"": 0.25, ""colsample_bytree"": 0.7}"
