zone_id,ciudad,period_start,target_period_start,target_amenaza,modelo,prediccion
riobamba,Riobamba,2020-01-01,2020-02-01,Alta,Random_Forest,Baja
riobamba,Riobamba,2020-02-01,2020-03-01,Baja,Random_Forest,Alta
riobamba,Riobamba,2020-03-01,2020-04-01,Alta,Random_Forest,Baja
riobamba,Riobamba,2020-04-01,2020-05-01,Baja,Random_Forest,Media
riobamba,Riobamba,2020-05-01,2020-06-01,Media,Random_Forest,Baja
riobamba,Riobamba,2020-06-01,2020-07-01,Media,Random_Forest,Baja
riobamba,Riobamba,2020-07-01,2020-08-01,Alta,Random_Forest,Baja
riobamba,Riobamba,2020-08-01,2020-09-01,Media,Random_Forest,Baja
riobamba,Riobamba,2020-09-01,2020-10-01,Baja,Random_Forest,Alta
riobamba,Riobamba,2020-10-01,2020-11-01,Baja,Random_Forest,Alta
riobamba,Riobamba,2020-11-01,2020-12-01,Media,Random_Forest,Alta
riobamba,Riobamba,2020-12-01,2021-01-01,Media,Random_Forest,Alta
riobamba,Riobamba,2021-01-01,2021-02-01,Alta,Random_Forest,Baja
riobamba,Riobamba,2021-02-01,2021-03-01,Alta,Random_Forest,Media
riobamba,Riobamba,2021-03-01,2021-04-01,Media,Random_Forest,Alta
riobamba,Riobamba,2021-04-01,2021-05-01,Alta,Random_Forest,Media
riobamba,Riobamba,2021-05-01,2021-06-01,Alta,Random_Forest,Media
riobamba,Riobamba,2021-06-01,2021-07-01,Alta,Random_Forest,Media
riobamba,Riobamba,2021-07-01,2021-08-01,Media,Random_Forest,Alta
riobamba,Riobamba,2021-08-01,2021-09-01,Media,Random_Forest,Alta
riobamba,Riobamba,2021-09-01,2021-10-01,Alta,Random_Forest,Alta
riobamba,Riobamba,2021-10-01,2021-11-01,Media,Random_Forest,Alta
riobamba,Riobamba,2021-11-01,2021-12-01,Media,Random_Forest,Media
salinas,Salinas,2017-12-01,2018-01-01,Baja,Random_Forest,Media
salinas,Salinas,2018-01-01,2018-02-01,Alta,Random_Forest,Media
salinas,Salinas,2018-02-01,2018-03-01,Baja,Random_Forest,Baja
salinas,Salinas,2018-03-01,2018-04-01,Baja,Random_Forest,Media
salinas,Salinas,2018-04-01,2018-05-01,Alta,Random_Forest,Baja
salinas,Salinas,2018-05-01,2018-06-01,Baja,Random_Forest,Baja
salinas,Salinas,2018-06-01,2018-07-01,Baja,Random_Forest,Media
salinas,Salinas,2018-07-01,2018-08-01,Media,Random_Forest,Baja
salinas,Salinas,2018-08-01,2018-09-01,Baja,Random_Forest,Baja
salinas,Salinas,2018-09-01,2018-10-01,Baja,Random_Forest,Baja
salinas,Salinas,2018-10-01,2018-11-01,Media,Random_Forest,Baja
salinas,Salinas,2018-11-01,2018-12-01,Alta,Random_Forest,Media
salinas,Salinas,2018-12-01,2019-01-01,Alta,Random_Forest,Media
salinas,Salinas,2019-01-01,2019-02-01,Media,Random_Forest,Media
salinas,Salinas,2019-02-01,2019-03-01,Baja,Random_Forest,Alta
salinas,Salinas,2019-03-01,2019-04-01,Baja,Random_Forest,Alta
salinas,Salinas,2019-04-01,2019-05-01,Media,Random_Forest,Baja
salinas,Salinas,2019-05-01,2019-06-01,Media,Random_Forest,Alta
salinas,Salinas,2019-06-01,2019-07-01,Baja,Random_Forest,Baja
salinas,Salinas,2019-07-01,2019-08-01,Baja,Random_Forest,Media
salinas,Salinas,2019-08-01,2019-09-01,Baja,Random_Forest,Baja
salinas,Salinas,2019-09-01,2019-10-01,Media,Random_Forest,Baja
salinas,Salinas,2019-10-01,2019-11-01,Baja,Random_Forest,Baja
salinas,Salinas,2019-11-01,2019-12-01,Media,Random_Forest,Media
salinas,Salinas,2019-12-01,2020-01-01,Baja,Random_Forest,Media
salinas,Salinas,2020-01-01,2020-02-01,Baja,Random_Forest,Media
salinas,Salinas,2020-02-01,2020-03-01,Baja,Random_Forest,Baja
salinas,Salinas,2020-03-01,2020-04-01,Baja,Random_Forest,Media
salinas,Salinas,2020-04-01,2020-05-01,Baja,Random_Forest,Alta
salinas,Salinas,2020-05-01,2020-06-01,Baja,Random_Forest,Alta
salinas,Salinas,2020-06-01,2020-07-01,Baja,Random_Forest,Baja
salinas,Salinas,2020-07-01,2020-08-01,Baja,Random_Forest,Baja
salinas,Salinas,2020-08-01,2020-09-01,Baja,Random_Forest,Baja
salinas,Salinas,2020-09-01,2020-10-01,Media,Random_Forest,Baja
salinas,Salinas,2020-10-01,2020-11-01,Baja,Random_Forest,Alta
salinas,Salinas,2020-11-01,2020-12-01,Alta,Random_Forest,Media
salinas,Salinas,2020-12-01,2021-01-01,Media,Random_Forest,Baja
salinas,Salinas,2021-01-01,2021-02-01,Baja,Random_Forest,Media
salinas,Salinas,2021-02-01,2021-03-01,Media,Random_Forest,Baja
salinas,Salinas,2021-03-01,2021-04-01,Media,Random_Forest,Media
salinas,Salinas,2021-04-01,2021-05-01,Media,Random_Forest,Baja
salinas,Salinas,2021-05-01,2021-06-01,Media,Random_Forest,Media
salinas,Salinas,2021-06-01,2021-07-01,Baja,Random_Forest,Baja
salinas,Salinas,2021-07-01,2021-08-01,Media,Random_Forest,Media
salinas,Salinas,2021-08-01,2021-09-01,Alta,Random_Forest,Baja
salinas,Salinas,2021-09-01,2021-10-01,Baja,Random_Forest,Media
salinas,Salinas,2021-10-01,2021-11-01,Baja,Random_Forest,Baja
salinas,Salinas,2021-11-01,2021-12-01,Media,Random_Forest,Media
tena,Tena,2017-12-01,2018-01-01,Alta,Random_Forest,Baja
tena,Tena,2018-01-01,2018-02-01,Alta,Random_Forest,Alta
tena,Tena,2018-02-01,2018-03-01,Baja,Random_Forest,Baja
tena,Tena,2018-03-01,2018-04-01,Alta,Random_Forest,Alta
tena,Tena,2018-04-01,2018-05-01,Alta,Random_Forest,Media
tena,Tena,2018-05-01,2018-06-01,Alta,Random_Forest,Alta
tena,Tena,2018-06-01,2018-07-01,Alta,Random_Forest,Alta
tena,Tena,2018-07-01,2018-08-01,Alta,Random_Forest,Alta
tena,Tena,2018-08-01,2018-09-01,Media,Random_Forest,Alta
tena,Tena,2018-09-01,2018-10-01,Media,Random_Forest,Alta
tena,Tena,2018-10-01,2018-11-01,Baja,Random_Forest,Media
tena,Tena,2018-11-01,2018-12-01,Media,Random_Forest,Alta
tena,Tena,2018-12-01,2019-01-01,Alta,Random_Forest,Alta
tena,Tena,2019-01-01,2019-02-01,Media,Random_Forest,Alta
tena,Tena,2019-02-01,2019-03-01,Media,Random_Forest,Alta
tena,Tena,2019-03-01,2019-04-01,Media,Random_Forest,Alta
tena,Tena,2019-04-01,2019-05-01,Alta,Random_Forest,Media
tena,Tena,2019-05-01,2019-06-01,Alta,Random_Forest,Alta
tena,Tena,2019-06-01,2019-07-01,Alta,Random_Forest,Alta
tena,Tena,2019-07-01,2019-08-01,Alta,Random_Forest,Alta
tena,Tena,2019-08-01,2019-09-01,Media,Random_Forest,Alta
tena,Tena,2019-09-01,2019-10-01,Media,Random_Forest,Alta
tena,Tena,2019-10-01,2019-11-01,Alta,Random_Forest,Baja
tena,Tena,2019-11-01,2019-12-01,Baja,Random_Forest,Media
tena,Tena,2019-12-01,2020-01-01,Alta,Random_Forest,Alta
tena,Tena,2020-01-01,2020-02-01,Baja,Random_Forest,Baja
tena,Tena,2020-02-01,2020-03-01,Alta,Random_Forest,Baja
tena,Tena,2020-03-01,2020-04-01,Alta,Random_Forest,Baja
tena,Tena,2020-04-01,2020-05-01,Alta,Random_Forest,Alta
tena,Tena,2020-05-01,2020-06-01,Alta,Random_Forest,Media
tena,Tena,2020-06-01,2020-07-01,Alta,Random_Forest,Alta
tena,Tena,2020-07-01,2020-08-01,Alta,Random_Forest,Media
tena,Tena,2020-08-01,2020-09-01,Media,Random_Forest,Baja
tena,Tena,2020-09-01,2020-10-01,Baja,Random_Forest,Baja
tena,Tena,2020-10-01,2020-11-01,Baja,Random_Forest,Baja
tena,Tena,2020-11-01,2020-12-01,Alta,Random_Forest,Baja
tena,Tena,2020-12-01,2021-01-01,Alta,Random_Forest,Alta
tena,Tena,2021-01-01,2021-02-01,Alta,Random_Forest,Baja
tena,Tena,2021-02-01,2021-03-01,Alta,Random_Forest,Baja
tena,Tena,2021-03-01,2021-04-01,Media,Random_Forest,Media
tena,Tena,2021-04-01,2021-05-01,Media,Random_Forest,Alta
tena,Tena,2021-05-01,2021-06-01,Alta,Random_Forest,Alta
tena,Tena,2021-06-01,2021-07-01,Media,Random_Forest,Alta
tena,Tena,2021-07-01,2021-08-01,Media,Random_Forest,Alta
tena,Tena,2021-08-01,2021-09-01,Baja,Random_Forest,Media
tena,Tena,2021-09-01,2021-10-01,Alta,Random_Forest,Alta
tena,Tena,2021-10-01,2021-11-01,Media,Random_Forest,Media
tena,Tena,2021-11-01,2021-12-01,Media,Random_Forest,Alta
babahoyo,Babahoyo,2017-12-01,2018-01-01,Baja,XGBoost,Media
babahoyo,Babahoyo,2018-01-01,2018-02-01,Media,XGBoost,Media
babahoyo,Babahoyo,2018-02-01,2018-03-01,Baja,XGBoost,Media
babahoyo,Babahoyo,2018-03-01,2018-04-01,Media,XGBoost,Media
babahoyo,Babahoyo,2018-04-01,2018-05-01,Alta,XGBoost,Alta
babahoyo,Babahoyo,2018-05-01,2018-06-01,Baja,XGBoost,Media
babahoyo,Babahoyo,2018-06-01,2018-07-01,Baja,XGBoost,Baja
babahoyo,Babahoyo,2018-07-01,2018-08-01,Media,XGBoost,Baja
babahoyo,Babahoyo,2018-08-01,2018-09-01,Baja,XGBoost,Media
babahoyo,Babahoyo,2018-09-01,2018-10-01,Baja,XGBoost,Baja
babahoyo,Babahoyo,2018-10-01,2018-11-01,Baja,XGBoost,Baja
babahoyo,Babahoyo,2018-11-01,2018-12-01,Alta,XGBoost,Baja
babahoyo,Babahoyo,2018-12-01,2019-01-01,Alta,XGBoost,Media
babahoyo,Babahoyo,2019-01-01,2019-02-01,Media,XGBoost,Alta
babahoyo,Babahoyo,2019-02-01,2019-03-01,Alta,XGBoost,Media
babahoyo,Babahoyo,2019-03-01,2019-04-01,Alta,XGBoost,Alta
babahoyo,Babahoyo,2019-04-01,2019-05-01,Alta,XGBoost,Alta
babahoyo,Babahoyo,2019-05-01,2019-06-01,Media,XGBoost,Alta
babahoyo,Babahoyo,2019-06-01,2019-07-01,Media,XGBoost,Baja
babahoyo,Babahoyo,2019-07-01,2019-08-01,Baja,XGBoost,Media
babahoyo,Babahoyo,2019-08-01,2019-09-01,Baja,XGBoost,Baja
babahoyo,Babahoyo,2019-09-01,2019-10-01,Media,XGBoost,Baja
babahoyo,Babahoyo,2019-10-01,2019-11-01,Baja,XGBoost,Alta
babahoyo,Babahoyo,2019-11-01,2019-12-01,Media,XGBoost,Media
babahoyo,Babahoyo,2019-12-01,2020-01-01,Baja,XGBoost,Media
babahoyo,Babahoyo,2020-01-01,2020-02-01,Media,XGBoost,Media
babahoyo,Babahoyo,2020-02-01,2020-03-01,Alta,XGBoost,Media
babahoyo,Babahoyo,2020-03-01,2020-04-01,Alta,XGBoost,Alta
babahoyo,Babahoyo,2020-04-01,2020-05-01,Baja,XGBoost,Alta
babahoyo,Babahoyo,2020-05-01,2020-06-01,Baja,XGBoost,Baja
babahoyo,Babahoyo,2020-06-01,2020-07-01,Baja,XGBoost,Baja
babahoyo,Babahoyo,2020-07-01,2020-08-01,Baja,XGBoost,Media
babahoyo,Babahoyo,2020-08-01,2020-09-01,Baja,XGBoost,Baja
babahoyo,Babahoyo,2020-09-01,2020-10-01,Media,XGBoost,Baja
babahoyo,Babahoyo,2020-10-01,2020-11-01,Media,XGBoost,Baja
babahoyo,Babahoyo,2020-11-01,2020-12-01,Media,XGBoost,Baja
babahoyo,Babahoyo,2020-12-01,2021-01-01,Alta,XGBoost,Media
babahoyo,Babahoyo,2021-01-01,2021-02-01,Media,XGBoost,Media
babahoyo,Babahoyo,2021-02-01,2021-03-01,Baja,XGBoost,Alta
babahoyo,Babahoyo,2021-03-01,2021-04-01,Media,XGBoost,Alta
babahoyo,Babahoyo,2021-04-01,2021-05-01,Media,XGBoost,Baja
babahoyo,Babahoyo,2021-05-01,2021-06-01,Baja,XGBoost,Baja
babahoyo,Babahoyo,2021-06-01,2021-07-01,Baja,XGBoost,Baja
babahoyo,Babahoyo,2021-07-01,2021-08-01,Media,XGBoost,Baja
babahoyo,Babahoyo,2021-08-01,2021-09-01,Media,XGBoost,Media
babahoyo,Babahoyo,2021-09-01,2021-10-01,Baja,XGBoost,Media
babahoyo,Babahoyo,2021-10-01,2021-11-01,Media,XGBoost,Media
babahoyo,Babahoyo,2021-11-01,2021-12-01,Baja,XGBoost,Media
cuenca,Cuenca,2017-12-01,2018-01-01,Alta,XGBoost,Alta
cuenca,Cuenca,2018-01-01,2018-02-01,Alta,XGBoost,Media
cuenca,Cuenca,2018-02-01,2018-03-01,Baja,XGBoost,Baja
cuenca,Cuenca,2018-03-01,2018-04-01,Alta,XGBoost,Baja
cuenca,Cuenca,2018-04-01,2018-05-01,Alta,XGBoost,Baja
cuenca,Cuenca,2018-05-01,2018-06-01,Alta,XGBoost,Baja
cuenca,Cuenca,2018-06-01,2018-07-01,Media,XGBoost,Baja
cuenca,Cuenca,2018-07-01,2018-08-01,Alta,XGBoost,Baja
cuenca,Cuenca,2018-08-01,2018-09-01,Baja,XGBoost,Alta
cuenca,Cuenca,2018-09-01,2018-10-01,Baja,XGBoost,Baja
cuenca,Cuenca,2018-10-01,2018-11-01,Alta,XGBoost,Baja
cuenca,Cuenca,2018-11-01,2018-12-01,Baja,XGBoost,Baja
cuenca,Cuenca,2018-12-01,2019-01-01,Alta,XGBoost,Baja
cuenca,Cuenca,2019-01-01,2019-02-01,Baja,XGBoost,Media
cuenca,Cuenca,2019-02-01,2019-03-01,Alta,XGBoost,Baja
cuenca,Cuenca,2019-03-01,2019-04-01,Alta,XGBoost,Media
cuenca,Cuenca,2019-04-01,2019-05-01,Baja,XGBoost,Media
cuenca,Cuenca,2019-05-01,2019-06-01,Alta,XGBoost,Media
cuenca,Cuenca,2019-06-01,2019-07-01,Media,XGBoost,Baja
cuenca,Cuenca,2019-07-01,2019-08-01,Alta,XGBoost,Media
cuenca,Cuenca,2019-08-01,2019-09-01,Media,XGBoost,Alta
cuenca,Cuenca,2019-09-01,2019-10-01,Baja,XGBoost,Alta
cuenca,Cuenca,2019-10-01,2019-11-01,Alta,XGBoost,Media
cuenca,Cuenca,2019-11-01,2019-12-01,Alta,XGBoost,Media
cuenca,Cuenca,2019-12-01,2020-01-01,Media,XGBoost,Baja
cuenca,Cuenca,2020-01-01,2020-02-01,Alta,XGBoost,Baja
cuenca,Cuenca,2020-02-01,2020-03-01,Media,XGBoost,Media
cuenca,Cuenca,2020-03-01,2020-04-01,Alta,XGBoost,Media
cuenca,Cuenca,2020-04-01,2020-05-01,Media,XGBoost,Media
cuenca,Cuenca,2020-05-01,2020-06-01,Alta,XGBoost,Alta
cuenca,Cuenca,2020-06-01,2020-07-01,Baja,XGBoost,Baja
cuenca,Cuenca,2020-07-01,2020-08-01,Media,XGBoost,Baja
cuenca,Cuenca,2020-08-01,2020-09-01,Media,XGBoost,Alta
cuenca,Cuenca,2020-09-01,2020-10-01,Baja,XGBoost,Alta
cuenca,Cuenca,2020-10-01,2020-11-01,Media,XGBoost,Alta
cuenca,Cuenca,2020-11-01,2020-12-01,Media,XGBoost,Baja
cuenca,Cuenca,2020-12-01,2021-01-01,Media,XGBoost,Alta
cuenca,Cuenca,2021-01-01,2021-02-01,Alta,XGBoost,Media
cuenca,Cuenca,2021-02-01,2021-03-01,Alta,XGBoost,Alta
cuenca,Cuenca,2021-03-01,2021-04-01,Alta,XGBoost,Alta
cuenca,Cuenca,2021-04-01,2021-05-01,Alta,XGBoost,Baja
cuenca,Cuenca,2021-05-01,2021-06-01,Alta,XGBoost,Media
cuenca,Cuenca,2021-06-01,2021-07-01,Alta,XGBoost,Media
cuenca,Cuenca,2021-07-01,2021-08-01,Media,XGBoost,Alta
cuenca,Cuenca,2021-08-01,2021-09-01,Media,XGBoost,Alta
cuenca,Cuenca,2021-09-01,2021-10-01,Media,XGBoost,Alta
cuenca,Cuenca,2021-10-01,2021-11-01,Alta,XGBoost,Media
cuenca,Cuenca,2021-11-01,2021-12-01,Alta,XGBoost,Alta
esmeraldas,Esmeraldas,2017-12-01,2018-01-01,Baja,XGBoost,Baja
esmeraldas,Esmeraldas,2018-01-01,2018-02-01,Media,XGBoost,Baja
esmeraldas,Esmeraldas,2018-02-01,2018-03-01,Baja,XGBoost,Media
esmeraldas,Esmeraldas,2018-03-01,2018-04-01,Baja,XGBoost,Media
esmeraldas,Esmeraldas,2018-04-01,2018-05-01,Baja,XGBoost,Baja
esmeraldas,Esmeraldas,2018-05-01,2018-06-01,Baja,XGBoost,Baja
esmeraldas,Esmeraldas,2018-06-01,2018-07-01,Baja,XGBoost,Baja
esmeraldas,Esmeraldas,2018-07-01,2018-08-01,Media,XGBoost,Baja
esmeraldas,Esmeraldas,2018-08-01,2018-09-01,Baja,XGBoost,Baja
esmeraldas,Esmeraldas,2018-09-01,2018-10-01,Baja,XGBoost,Baja
esmeraldas,Esmeraldas,2018-10-01,2018-11-01,Media,XGBoost,Media
esmeraldas,Esmeraldas,2018-11-01,2018-12-01,Alta,XGBoost,Alta
esmeraldas,Esmeraldas,2018-12-01,2019-01-01,Media,XGBoost,Alta
esmeraldas,Esmeraldas,2019-01-01,2019-02-01,Baja,XGBoost,Alta
esmeraldas,Esmeraldas,2019-02-01,2019-03-01,Baja,XGBoost,Media
esmeraldas,Esmeraldas,2019-03-01,2019-04-01,Media,XGBoost,Alta
esmeraldas,Esmeraldas,2019-04-01,2019-05-01,Alta,XGBoost,Alta
esmeraldas,Esmeraldas,2019-05-01,2019-06-01,Alta,XGBoost,Alta
esmeraldas,Esmeraldas,2019-06-01,2019-07-01,Media,XGBoost,Alta
esmeraldas,Esmeraldas,2019-07-01,2019-08-01,Baja,XGBoost,Alta
esmeraldas,Esmeraldas,2019-08-01,2019-09-01,Baja,XGBoost,Baja
esmeraldas,Esmeraldas,2019-09-01,2019-10-01,Media,XGBoost,Baja
esmeraldas,Esmeraldas,2019-10-01,2019-11-01,Baja,XGBoost,Baja
esmeraldas,Esmeraldas,2019-11-01,2019-12-01,Media,XGBoost,Alta
esmeraldas,Esmeraldas,2019-12-01,2020-01-01,Baja,XGBoost,Media
esmeraldas,Esmeraldas,2020-01-01,2020-02-01,Alta,XGBoost,Alta
esmeraldas,Esmeraldas,2020-02-01,2020-03-01,Media,XGBoost,Alta
esmeraldas,Esmeraldas,2020-03-01,2020-04-01,Baja,XGBoost,Alta
esmeraldas,Esmeraldas,2020-04-01,2020-05-01,Alta,XGBoost,Baja
esmeraldas,Esmeraldas,2020-05-01,2020-06-01,Baja,XGBoost,Alta
esmeraldas,Esmeraldas,2020-06-01,2020-07-01,Baja,XGBoost,Media
esmeraldas,Esmeraldas,2020-07-01,2020-08-01,Baja,XGBoost,Baja
esmeraldas,Esmeraldas,2020-08-01,2020-09-01,Baja,XGBoost,Baja
esmeraldas,Esmeraldas,2020-09-01,2020-10-01,Media,XGBoost,Baja
esmeraldas,Esmeraldas,2020-10-01,2020-11-01,Baja,XGBoost,Media
esmeraldas,Esmeraldas,2020-11-01,2020-12-01,Alta,XGBoost,Media
esmeraldas,Esmeraldas,2020-12-01,2021-01-01,Alta,XGBoost,Media
esmeraldas,Esmeraldas,2021-01-01,2021-02-01,Media,XGBoost,Media
esmeraldas,Esmeraldas,2021-02-01,2021-03-01,Alta,XGBoost,Baja
esmeraldas,Esmeraldas,2021-03-01,2021-04-01,Media,XGBoost,Alta
esmeraldas,Esmeraldas,2021-04-01,2021-05-01,Media,XGBoost,Alta
esmeraldas,Esmeraldas,2021-05-01,2021-06-01,Media,XGBoost,Alta
esmeraldas,Esmeraldas,2021-06-01,2021-07-01,Baja,XGBoost,Baja
esmeraldas,Esmeraldas,2021-07-01,2021-08-01,Media,XGBoost,Media
esmeraldas,Esmeraldas,2021-08-01,2021-09-01,Media,XGBoost,Baja
esmeraldas,Esmeraldas,2021-09-01,2021-10-01,Media,XGBoost,Baja
esmeraldas,Esmeraldas,2021-10-01,2021-11-01,Media,XGBoost,Media
esmeraldas,Esmeraldas,2021-11-01,2021-12-01,Media,XGBoost,Baja
guayaquil,Guayaquil,2017-12-01,2018-01-01,Baja,XGBoost,Media
guayaquil,Guayaquil,2018-01-01,2018-02-01,Baja,XGBoost,Baja
guayaquil,Guayaquil,2018-02-01,2018-03-01,Baja,XGBoost,Alta
guayaquil,Guayaquil,2018-03-01,2018-04-01,Baja,XGBoost,Alta
guayaquil,Guayaquil,2018-04-01,2018-05-01,Media,XGBoost,Alta
guayaquil,Guayaquil,2018-05-01,2018-06-01,Baja,XGBoost,Baja
guayaquil,Guayaquil,2018-06-01,2018-07-01,Media,XGBoost,Baja
guayaquil,Guayaquil,2018-07-01,2018-08-01,Media,XGBoost,Baja
guayaquil,Guayaquil,2018-08-01,2018-09-01,Baja,XGBoost,Media
guayaquil,Guayaquil,2018-09-01,2018-10-01,Baja,XGBoost,Baja
guayaquil,Guayaquil,2018-10-01,2018-11-01,Baja,XGBoost,Media
guayaquil,Guayaquil,2018-11-01,2018-12-01,Alta,XGBoost,Baja
guayaquil,Guayaquil,2018-12-01,2019-01-01,Alta,XGBoost,Media
guayaquil,Guayaquil,2019-01-01,2019-02-01,Baja,XGBoost,Alta
guayaquil,Guayaquil,2019-02-01,2019-03-01,Alta,XGBoost,Alta
guayaquil,Guayaquil,2019-03-01,2019-04-01,Media,XGBoost,Alta
guayaquil,Guayaquil,2019-04-01,2019-05-01,Alta,XGBoost,Alta
guayaquil,Guayaquil,2019-05-01,2019-06-01,Media,XGBoost,Alta
guayaquil,Guayaquil,2019-06-01,2019-07-01,Baja,XGBoost,Alta
guayaquil,Guayaquil,2019-07-01,2019-08-01,Baja,XGBoost,Baja
guayaquil,Guayaquil,2019-08-01,2019-09-01,Baja,XGBoost,Media
guayaquil,Guayaquil,2019-09-01,2019-10-01,Alta,XGBoost,Baja
guayaquil,Guayaquil,2019-10-01,2019-11-01,Media,XGBoost,Baja
guayaquil,Guayaquil,2019-11-01,2019-12-01,Media,XGBoost,Alta
guayaquil,Guayaquil,2019-12-01,2020-01-01,Baja,XGBoost,Alta
guayaquil,Guayaquil,2020-01-01,2020-02-01,Baja,XGBoost,Media
guayaquil,Guayaquil,2020-02-01,2020-03-01,Alta,XGBoost,Alta
guayaquil,Guayaquil,2020-03-01,2020-04-01,Media,XGBoost,Alta
guayaquil,Guayaquil,2020-04-01,2020-05-01,Baja,XGBoost,Alta
guayaquil,Guayaquil,2020-05-01,2020-06-01,Baja,XGBoost,Baja
guayaquil,Guayaquil,2020-06-01,2020-07-01,Baja,XGBoost,Baja
guayaquil,Guayaquil,2020-07-01,2020-08-01,Baja,XGBoost,Media
guayaquil,Guayaquil,2020-08-01,2020-09-01,Baja,XGBoost,Media
guayaquil,Guayaquil,2020-09-01,2020-10-01,Media,XGBoost,Baja
guayaquil,Guayaquil,2020-10-01,2020-11-01,Media,XGBoost,Baja
guayaquil,Guayaquil,2020-11-01,2020-12-01,Alta,XGBoost,Baja
guayaquil,Guayaquil,2020-12-01,2021-01-01,Alta,XGBoost,Media
guayaquil,Guayaquil,2021-01-01,2021-02-01,Baja,XGBoost,Media
guayaquil,Guayaquil,2021-02-01,2021-03-01,Alta,XGBoost,Baja
guayaquil,Guayaquil,2021-03-01,2021-04-01,Baja,XGBoost,Alta
guayaquil,Guayaquil,2021-04-01,2021-05-01,Media,XGBoost,Baja
guayaquil,Guayaquil,2021-05-01,2021-06-01,Baja,XGBoost,Baja
guayaquil,Guayaquil,2021-06-01,2021-07-01,Baja,XGBoost,Media
guayaquil,Guayaquil,2021-07-01,2021-08-01,Baja,XGBoost,Media
guayaquil,Guayaquil,2021-08-01,2021-09-01,Media,XGBoost,Baja
guayaquil,Guayaquil,2021-09-01,2021-10-01,Baja,XGBoost,Media
guayaquil,Guayaquil,2021-10-01,2021-11-01,Media,XGBoost,Media
guayaquil,Guayaquil,2021-11-01,2021-12-01,Baja,XGBoost,Media
loja,Loja,2017-12-01,2018-01-01,Alta,XGBoost,Alta
loja,Loja,2018-01-01,2018-02-01,Media,XGBoost,Media
loja,Loja,2018-02-01,2018-03-01,Media,XGBoost,Media
loja,Loja,2018-03-01,2018-04-01,Alta,XGBoost,Baja
loja,Loja,2018-04-01,2018-05-01,Media,XGBoost,Baja
loja,Loja,2018-05-01,2018-06-01,Baja,XGBoost,Baja
loja,Loja,2018-06-01,2018-07-01,Media,XGBoost,Baja
loja,Loja,2018-07-01,2018-08-01,Alta,XGBoost,Baja
loja,Loja,2018-08-01,2018-09-01,Baja,XGBoost,Alta
loja,Loja,2018-09-01,2018-10-01,Baja,XGBoost,Media
loja,Loja,2018-10-01,2018-11-01,Alta,XGBoost,Baja
loja,Loja,2018-11-01,2018-12-01,Baja,XGBoost,Media
loja,Loja,2018-12-01,2019-01-01,Media,XGBoost,Baja
loja,Loja,2019-01-01,2019-02-01,Baja,XGBoost,Media
loja,Loja,2019-02-01,2019-03-01,Alta,XGBoost,Baja
loja,Loja,2019-03-01,2019-04-01,Alta,XGBoost,Baja
loja,Loja,2019-04-01,2019-05-01,Media,XGBoost,Media
loja,Loja,2019-05-01,2019-06-01,Alta,XGBoost,Baja
loja,Loja,2019-06-01,2019-07-01,Alta,XGBoost,Baja
loja,Loja,2019-07-01,2019-08-01,Alta,XGBoost,Baja
loja,Loja,2019-08-01,2019-09-01,Media,XGBoost,Media
loja,Loja,2019-09-01,2019-10-01,Baja,XGBoost,Baja
loja,Loja,2019-10-01,2019-11-01,Alta,XGBoost,Baja
loja,Loja,2019-11-01,2019-12-01,Alta,XGBoost,Baja
loja,Loja,2019-12-01,2020-01-01,Alta,XGBoost,Media
loja,Loja,2020-01-01,2020-02-01,Media,XGBoost,Media
loja,Loja,2020-02-01,2020-03-01,Baja,XGBoost,Baja
loja,Loja,2020-03-01,2020-04-01,Alta,XGBoost,Baja
loja,Loja,2020-04-01,2020-05-01,Media,XGBoost,Baja
loja,Loja,2020-05-01,2020-06-01,Baja,XGBoost,Baja
loja,Loja,2020-06-01,2020-07-01,Media,XGBoost,Baja
loja,Loja,2020-07-01,2020-08-01,Media,XGBoost,Baja
loja,Loja,2020-08-01,2020-09-01,Alta,XGBoost,Baja
loja,Loja,2020-09-01,2020-10-01,Baja,XGBoost,Baja
loja,Loja,2020-10-01,2020-11-01,Baja,XGBoost,Baja
loja,Loja,2020-11-01,2020-12-01,Alta,XGBoost,Baja
loja,Loja,2020-12-01,2021-01-01,Alta,XGBoost,Media
loja,Loja,2021-01-01,2021-02-01,Media,XGBoost,Alta
loja,Loja,2021-02-01,2021-03-01,Alta,XGBoost,Media
loja,Loja,2021-03-01,2021-04-01,Media,XGBoost,Media
loja,Loja,2021-04-01,2021-05-01,Alta,XGBoost,Baja
loja,Loja,2021-05-01,2021-06-01,Alta,XGBoost,Baja
loja,Loja,2021-06-01,2021-07-01,Alta,XGBoost,Media
loja,Loja,2021-07-01,2021-08-01,Media,XGBoost,Baja
loja,Loja,2021-08-01,2021-09-01,Baja,XGBoost,Baja
loja,Loja,2021-09-01,2021-10-01,Alta,XGBoost,Baja
loja,Loja,2021-10-01,2021-11-01,Alta,XGBoost,Baja
loja,Loja,2021-11-01,2021-12-01,Alta,XGBoost,Media
machala,Machala,2017-12-01,2018-01-01,Baja,XGBoost,Baja
machala,Machala,2018-01-01,2018-02-01,Baja,XGBoost,Alta
machala,Machala,2018-02-01,2018-03-01,Baja,XGBoost,Baja
machala,Machala,2018-03-01,2018-04-01,Baja,XGBoost,Media
